ELEMENT,Surface,Cpv
1248,P,-12.71199744
1249,P,-13.62382848
1250,P,-15.07203072
1251,P,-52.67165184
1252,P,-49.82888448
1253,P,-13.08745728
1254,P,-13.40928
1255,P,-14.26747392
1256,P,-14.64293376
1257,P,-12.81927168
1258,P,-12.8729088
1259,P,-12.8729088
1260,P,-26.87219712
1261,P,-14.26747392
1262,P,-15.07203072
1263,P,-14.64293376
1264,P,-15.66203904
1265,P,-17.86116096
1266,P,-18.88026624
1267,P,-12.71199744
1268,P,-12.71199744
1269,P,-12.71199744
1270,P,-12.71199744
1271,P,-49.82888448
1272,P,-52.67165184
1273,P,-49.82888448
1274,P,-12.71199744
1275,P,-12.71199744
1276,P,-26.87219712
1277,P,-12.71199744
1278,P,-12.71199744
1279,P,-49.82888448
1280,P,-18.88026624
1281,P,-46.23519744
1282,P,-42.31968768
1283,P,-42.31968768
1284,P,-38.6187264
1285,P,-49.82888448
1286,P,-38.6187264
1287,P,-16.19841024
1288,P,-13.08745728
1289,P,-16.19841024
1290,P,-16.19841024
1291,P,-44.5188096
1292,P,-32.55773184
1293,P,-12.98018304
1294,P,-13.08745728
1295,P,-35.1323136
1296,P,-12.71199744
1297,P,-12.81927168
1298,P,-12.8729088
1299,P,-12.98018304
1300,P,-13.08745728
1301,P,-13.08745728
1302,P,-13.08745728
1303,P,-12.98018304
1304,P,-12.98018304
1305,P,-12.71199744
1306,P,-12.71199744
1307,P,-12.71199744
1308,P,-12.71199744
1309,P,-46.23519744
1310,P,-42.31968768
1311,P,-13.89201408
1312,P,-15.07203072
1313,P,-22.95668736
1314,P,-21.40121088
1315,P,-16.19841024
1316,P,-44.5188096
1317,P,-16.19841024
1318,P,-16.19841024
1319,P,-44.5188096
1320,P,-32.55773184
1321,P,-32.55773184
1322,P,-16.19841024
1323,P,-16.19841024
1324,P,-16.19841024
1325,P,-51.38436096
1326,P,-51.38436096
1327,P,-16.19841024
1328,P,-16.19841024
1329,P,-32.55773184
1330,P,-16.19841024
1331,P,-16.19841024
1332,P,-44.5188096
1333,P,-44.5188096
1334,P,-16.19841024
1335,P,-16.19841024
1336,P,-51.38436096
1337,P,-16.19841024
1338,P,-51.38436096
1339,P,-51.38436096
1340,P,-16.19841024
1341,P,-16.19841024
1342,P,-16.19841024
1343,P,-16.19841024
1344,P,-51.38436096
1345,P,-51.38436096
1346,P,-16.19841024
1347,P,-16.19841024
1348,P,-32.55773184
1349,P,-16.19841024
1350,P,-16.19841024
1351,P,-51.38436096
1352,P,-16.19841024
1353,P,-51.38436096
1354,P,-44.5188096
1355,P,-32.55773184
1356,P,-16.19841024
1357,P,-16.19841024
1358,P,-16.19841024
1359,P,-32.55773184
1360,P,-44.5188096
1361,P,-32.55773184
1362,P,-16.19841024
1363,P,-51.38436096
1364,P,-32.55773184
1365,P,-16.19841024
1366,P,-16.19841024
1367,P,-32.55773184
1368,P,-16.19841024
1369,P,-44.5188096
1370,P,-16.19841024
1371,P,-16.19841024
1372,P,-16.19841024
1373,P,-51.38436096
1374,P,-16.19841024
1375,P,-44.5188096
1376,P,-16.19841024
1377,P,-16.19841024
1378,P,-16.19841024
1379,P,-51.38436096
1380,P,-44.5188096
1381,P,-16.19841024
1382,P,-16.19841024
1383,P,-16.19841024
1384,P,-16.19841024
1385,P,-51.38436096
1386,P,-44.5188096
1387,P,-32.55773184
1388,P,-16.19841024
1389,P,-16.19841024
1390,P,-32.55773184
1391,P,-44.5188096
1392,P,-51.38436096
1393,P,-16.19841024
1394,P,-16.19841024
1395,P,-32.55773184
1396,P,-16.19841024
1397,P,-53.63712
1398,P,-44.5188096
1399,P,-32.55773184
1400,P,-16.19841024
1401,P,-51.38436096
1402,P,-16.19841024
1403,P,-16.19841024
1404,P,-16.19841024
1405,P,-51.38436096
1406,P,-16.19841024
1407,P,-53.63712
1408,P,-16.19841024
1409,P,-44.5188096
1410,P,-16.19841024
1411,P,-16.19841024
1412,P,-51.38436096
1413,P,-16.19841024
1414,P,-16.19841024
1415,P,-44.5188096
1416,P,-16.19841024
1417,P,-44.5188096
1418,P,-32.55773184
1419,P,-16.19841024
1420,P,-44.5188096
1421,P,-32.55773184
1422,P,-16.19841024
1423,P,-16.19841024
1424,P,-16.19841024
1425,P,-51.38436096
1426,P,-16.19841024
1427,P,-16.19841024
1428,P,-32.55773184
1429,P,-44.5188096
1430,P,-16.19841024
1431,P,-44.5188096
1432,P,-32.55773184
1433,P,-16.19841024
1434,P,-44.5188096
1435,P,-16.19841024
1436,P,-16.19841024
1437,P,-16.19841024
1438,P,-44.5188096
1439,P,-16.19841024
1440,P,-16.19841024
1441,P,-51.38436096
1442,P,-16.19841024
1443,P,-16.19841024
1444,P,-32.55773184
1445,P,-16.19841024
1446,P,-32.55773184
1447,P,-44.5188096
1448,P,-16.19841024
1449,P,-16.19841024
1450,P,-16.19841024
1451,P,-32.55773184
1452,P,-51.38436096
1453,P,-16.19841024
1454,P,-51.38436096
1455,P,-16.19841024
1456,P,-51.38436096
1457,P,-16.19841024
1458,P,-16.19841024
1459,P,-16.19841024
1460,P,-51.38436096
1461,P,-16.19841024
1462,P,-16.19841024
1463,P,-32.55773184
1464,P,-16.19841024
1465,P,-44.5188096
1466,P,-16.19841024
1467,P,-44.5188096
1468,P,-16.19841024
1469,P,-32.55773184
1470,P,-53.63712
1471,P,-51.38436096
1472,P,-16.19841024
1473,P,-16.19841024
1474,P,-44.5188096
1475,P,-16.19841024
1476,P,-16.19841024
1477,P,-16.19841024
1478,P,-51.38436096
1479,P,-44.5188096
1480,P,-44.5188096
1481,P,-16.19841024
1482,P,-16.19841024
1483,P,-32.55773184
1484,P,-16.19841024
1485,P,-51.38436096
1486,P,-16.19841024
1487,P,-16.19841024
1488,P,-32.55773184
1489,P,-44.5188096
1490,P,-16.19841024
1491,P,-44.5188096
1492,P,-32.55773184
1493,P,-16.19841024
1494,P,-16.19841024
1495,P,-32.55773184
1496,P,-51.38436096
1497,P,-16.19841024
1498,P,-16.19841024
1499,P,-32.55773184
1500,P,-44.5188096
1501,P,-16.19841024
1502,P,-32.55773184
1503,P,-44.5188096
1504,P,-32.55773184
1505,P,-16.19841024
1506,P,-51.38436096
1507,P,-16.19841024
1508,P,-32.55773184
1509,P,-44.5188096
1510,P,-16.19841024
1511,P,-32.55773184
1512,P,-44.5188096
1513,P,-16.19841024
1514,P,-32.55773184
1515,P,-53.63712
1516,P,-51.38436096
1517,P,-16.19841024
1518,P,-16.19841024
1519,P,-44.5188096
1520,P,-16.19841024
1521,P,-32.55773184
1522,P,-16.19841024
1523,P,-32.55773184
1524,P,-16.19841024
1525,P,-16.19841024
1526,P,-51.38436096
1527,P,-16.19841024
1528,P,-51.38436096
1529,P,-44.5188096
1530,P,-16.19841024
1531,P,-32.55773184
1532,P,-16.19841024
1533,P,-16.19841024
1534,P,-16.19841024
1535,P,-16.19841024
1536,P,-51.38436096
1537,P,-16.19841024
1538,P,-16.19841024
1539,P,-32.55773184
1540,P,-44.5188096
1541,P,-16.19841024
1542,P,-16.19841024
1543,P,-32.55773184
1544,P,-44.5188096
1545,P,-16.19841024
1546,P,-32.55773184
1547,P,-44.5188096
1548,P,-32.55773184
1549,P,-16.19841024
1550,P,-16.19841024
1551,P,-44.5188096
1552,P,-53.63712
1553,P,-16.19841024
1554,P,-16.19841024
1555,P,-16.19841024
1556,P,-51.38436096
1557,P,-51.38436096
1558,P,-16.19841024
1559,P,-16.19841024
1560,P,-51.38436096
1561,P,-16.19841024
1562,P,-15.66203904
1563,P,-14.64293376
1564,P,-16.19841024
1565,P,-16.19841024
1566,P,-51.38436096
1567,P,-26.87219712
1568,P,-32.02136064
1569,P,-29.28586752
1570,P,-13.40928
1571,P,-13.89201408
1572,P,-13.24836864
1573,P,-13.62382848
1574,P,-17.86116096
1575,P,-20.06028288
1576,P,-17.86116096
1577,P,-12.98018304
1578,P,-12.98018304
1579,P,-12.8729088
1580,P,-12.8729088
1581,P,-12.8729088
1582,P,-13.08745728
1583,P,-12.98018304
1584,P,-13.08745728
1585,P,-13.24836864
1586,P,-13.62382848
1587,P,-13.40928
1588,P,-13.24836864
1589,P,-13.24836864
1590,P,-13.40928
1591,P,-13.62382848
1592,P,-38.6187264
1593,P,-42.31968768
1594,P,-12.71199744
1595,P,-12.71199744
1596,P,-12.71199744
1597,P,-12.71199744
1598,P,-12.71199744
1599,P,-12.71199744
1600,P,-12.71199744
1601,P,-12.71199744
1602,P,-12.71199744
1603,P,-12.71199744
1604,P,-12.71199744
1605,P,-12.71199744
1606,P,-12.71199744
1607,P,-12.71199744
1608,P,-16.19841024
1609,P,-16.19841024
1610,P,-46.23519744
1611,P,-12.76563456
1612,P,-12.81927168
1613,P,-12.71199744
1614,P,-12.76563456
1615,P,-12.81927168
1616,P,-12.71199744
1617,P,-18.88026624
1618,P,-21.40121088
1619,P,-16.25204736
1620,P,-15.66203904
1621,P,-15.66203904
1622,P,-12.98018304
1623,P,-17.86116096
1624,P,-18.88026624
1625,P,-12.76563456
1626,P,-12.8729088
1627,P,-12.71199744
1628,P,-12.71199744
1629,P,-12.71199744
1630,P,-12.81927168
1631,P,-13.40928
1632,P,-13.62382848
1633,P,-13.89201408
1634,P,-24.78034944
1635,P,-12.76563456
1636,P,-12.71199744
1637,P,-49.82888448
1638,P,-46.23519744
1639,P,-49.82888448
1640,P,-20.06028288
1641,P,-46.23519744
1642,P,-35.1323136
1643,P,-38.6187264
1644,P,-13.08745728
1645,P,-12.98018304
1646,P,-12.98018304
1647,P,-21.40121088
1648,P,-16.19841024
1649,P,-15.66203904
1650,P,-15.07203072
1651,P,-15.07203072
1652,P,-15.66203904
1653,P,-16.25204736
1654,P,-17.00296704
1655,P,-17.86116096
1656,P,-13.08745728
1657,P,-13.08745728
1658,P,-12.98018304
1659,P,-12.98018304
1660,P,-12.98018304
1661,P,-13.08745728
1662,P,-16.19841024
1663,P,-51.38436096
1664,P,-16.19841024
1665,P,-15.07203072
1666,P,-14.26747392
1667,P,-12.81927168
1668,P,-12.76563456
1669,P,-12.81927168
1670,P,-12.71199744
1671,P,-14.64293376
1672,P,-51.38436096
1673,P,-16.19841024
1674,P,-44.5188096
1675,P,-16.19841024
1676,P,-12.71199744
1677,P,-12.98018304
1678,P,-12.8729088
1679,P,-12.81927168
1680,P,-13.24836864
1681,P,-13.08745728
1682,P,-13.40928
1683,P,-13.24836864
1684,P,-53.63712
1685,P,-16.19841024
1686,P,-44.5188096
1687,P,-16.19841024
1688,P,-38.6187264
1689,P,-16.19841024
1690,P,-16.19841024
1691,P,-32.55773184
1692,P,-16.19841024
1693,P,-38.6187264
1694,P,-42.31968768
1695,P,-49.82888448
1696,P,-32.55773184
1697,P,-16.19841024
1698,P,-16.19841024
1699,P,-16.19841024
1700,P,-16.19841024
1701,P,-16.19841024
1702,P,-44.5188096
1703,P,-16.19841024
1704,P,-16.19841024
1705,P,-32.55773184
1706,P,-44.5188096
1707,P,-16.19841024
1708,P,-32.55773184
1709,P,-44.5188096
1710,P,-13.62382848
1711,P,-13.89201408
1712,P,-14.26747392
1713,P,-29.28586752
1714,P,-35.1323136
1715,P,-42.31968768
1716,P,-17.86116096
1717,P,-15.07203072
1718,P,-15.66203904
1719,P,-12.71199744
1720,P,-12.71199744
1721,P,-12.71199744
1722,P,-12.76563456
1723,P,-12.71199744
1724,P,-12.76563456
1725,P,-15.66203904
1726,P,-15.66203904
1727,P,-14.64293376
1728,P,-14.64293376
1729,P,-14.26747392
1730,P,-13.89201408
1731,P,-13.89201408
1732,P,-13.89201408
1733,P,-49.82888448
1734,P,-52.67165184
1735,P,-12.71199744
1736,P,-12.71199744
1737,P,-12.71199744
1738,P,-12.71199744
1739,P,-12.71199744
1740,P,-38.6187264
1741,P,-42.31968768
1742,P,-46.23519744
1743,P,-49.82888448
1744,P,-21.40121088
1745,P,-17.00296704
1746,P,-15.66203904
1747,P,-16.25204736
1748,P,-16.25204736
1749,P,-17.86116096
1750,P,-13.08745728
1751,P,-13.08745728
1752,P,-12.8729088
1753,P,-12.76563456
1754,P,-12.76563456
1755,P,-12.71199744
1756,P,-12.71199744
1757,P,-12.81927168
1758,P,-12.81927168
1759,P,-12.81927168
1760,P,-35.1323136
1761,P,-13.24836864
1762,P,-17.00296704
1763,P,-17.86116096
1764,P,-15.66203904
1765,P,-16.25204736
1766,P,-15.66203904
1767,P,-26.87219712
1768,P,-22.95668736
1769,P,-22.95668736
1770,P,-13.89201408
1771,P,-14.26747392
1772,P,-13.08745728
1773,P,-13.24836864
1774,P,-13.40928
1775,P,-12.71199744
1776,P,-12.71199744
1777,P,-12.71199744
1778,P,-17.86116096
1779,P,-17.00296704
1780,P,-18.88026624
1781,P,-17.00296704
1782,P,-13.89201408
1783,P,-17.00296704
1784,P,-15.07203072
1785,P,-17.00296704
1786,P,-17.00296704
1787,P,-22.95668736
1788,P,-21.40121088
1789,P,-26.87219712
1790,P,-24.78034944
1791,P,-13.24836864
1792,P,-13.08745728
1793,P,-13.40928
1794,P,-13.62382848
1795,P,-13.89201408
1796,P,-14.26747392
1797,P,-14.26747392
1798,P,-14.64293376
1799,P,-15.07203072
1800,P,-13.40928
1801,P,-13.08745728
1802,P,-13.24836864
1803,P,-13.08745728
1804,P,-15.07203072
1805,P,-13.89201408
1806,P,-14.26747392
1807,P,-13.62382848
1808,P,-13.89201408
1809,P,-14.26747392
1810,P,-15.07203072
1811,P,-14.64293376
1812,P,-15.66203904
1813,P,-13.89201408
1814,P,-14.64293376
1815,P,-12.71199744
1816,P,-12.71199744
1817,P,-12.71199744
1818,P,-12.98018304
1819,P,-12.98018304
1820,P,-13.08745728
1821,P,-12.98018304
1822,P,-12.8729088
1823,P,-12.98018304
1824,P,-21.40121088
1825,P,-24.78034944
1826,P,-21.40121088
1827,P,-24.78034944
1828,P,-13.40928
1829,P,-13.62382848
1830,P,-13.62382848
1831,P,-13.89201408
1832,P,-13.62382848
1833,P,-14.26747392
1834,P,-13.62382848
1835,P,-13.40928
1836,P,-38.6187264
1837,P,-12.71199744
1838,P,-12.71199744
1839,P,-13.08745728
1840,P,-15.66203904
1841,P,-16.25204736
1842,P,-12.81927168
1843,P,-12.81927168
1844,P,-12.76563456
1845,P,-46.23519744
1846,P,-46.23519744
1847,P,-53.63712
1848,P,-12.81927168
1849,P,-12.8729088
1850,P,-12.76563456
1851,P,-12.76563456
1852,P,-12.81927168
1853,P,-46.23519744
1854,P,-52.67165184
1855,P,-52.67165184
1856,P,-29.28586752
1857,P,-24.78034944
1858,P,-46.23519744
1859,P,-14.64293376
1860,P,-14.64293376
1861,P,-13.89201408
1862,P,-13.89201408
1863,P,-14.26747392
1864,P,-14.26747392
1865,P,-13.62382848
1866,P,-13.62382848
1867,P,-13.89201408
1868,P,-13.62382848
1869,P,-13.62382848
1870,P,-13.40928
1871,P,-12.76563456
1872,P,-12.81927168
1873,P,-12.81927168
1874,P,-42.31968768
1875,P,-38.6187264
1876,P,-35.1323136
1877,P,-22.95668736
1878,P,-12.8729088
1879,P,-12.81927168
1880,P,-12.81927168
1881,P,-12.81927168
1882,P,-46.23519744
1883,P,-46.23519744
1884,P,-14.26747392
1885,P,-14.64293376
1886,P,-14.64293376
1887,P,-14.26747392
1888,P,-14.64293376
1889,P,-15.07203072
1890,P,-12.71199744
1891,P,-12.71199744
1892,P,-12.71199744
1893,P,-12.71199744
1894,P,-12.71199744
1895,P,-12.71199744
1896,P,-12.71199744
1897,P,-12.71199744
1898,P,-46.23519744
1899,P,-46.23519744
1900,P,-52.67165184
1901,P,-52.67165184
1902,P,-53.63712
1903,P,-46.23519744
1904,P,-46.23519744
1905,P,-42.31968768
1906,P,-42.31968768
1907,P,-52.67165184
1908,P,-52.67165184
1909,P,-42.31968768
1910,P,-42.31968768
1911,P,-12.81927168
1912,P,-14.64293376
1913,P,-14.64293376
1914,P,-20.06028288
1915,P,-18.88026624
1916,P,-17.86116096
1917,P,-17.00296704
1918,P,-12.71199744
1919,P,-12.71199744
1920,P,-12.71199744
1921,P,-13.40928
1922,P,-42.31968768
1923,P,-38.6187264
1924,P,-46.23519744
1925,P,-12.71199744
1926,P,-12.71199744
1927,P,-29.28586752
1928,P,-29.28586752
1929,P,-38.6187264
1930,P,-15.66203904
1931,P,-15.07203072
1932,P,-14.64293376
1933,P,-14.64293376
1934,P,-15.66203904
1935,P,-12.71199744
1936,P,-12.71199744
1937,P,-12.71199744
1938,P,-12.71199744
1939,P,-12.98018304
1940,P,-12.98018304
1941,P,-13.24836864
1942,P,-13.40928
1943,P,-13.40928
1944,P,-13.24836864
1945,P,-13.08745728
1946,P,-12.98018304
1947,P,-12.98018304
1948,P,-21.40121088
1949,P,-12.71199744
1950,P,-14.64293376
1951,P,-15.07203072
1952,P,-15.07203072
1953,P,-16.25204736
1954,P,-13.89201408
1955,P,-13.62382848
1956,P,-14.26747392
1957,P,-13.89201408
1958,P,-13.62382848
1959,P,-13.89201408
1960,P,-13.89201408
1961,P,-14.64293376
1962,P,-15.07203072
1963,P,-13.89201408
1964,P,-42.31968768
1965,P,-24.78034944
1966,P,-32.02136064
1967,P,-32.02136064
1968,P,-18.88026624
1969,P,-12.71199744
1970,P,-12.71199744
1971,P,-12.71199744
1972,P,-46.23519744
1973,P,-46.23519744
1974,P,-46.23519744
1975,P,-12.98018304
1976,P,-13.08745728
1977,P,-12.8729088
1978,P,-46.23519744
1979,P,-42.31968768
1980,P,-46.23519744
1981,P,-49.82888448
1982,P,-15.07203072
1983,P,-15.07203072
1984,P,-14.26747392
1985,P,-14.64293376
1986,P,-13.89201408
1987,P,-13.40928
1988,P,-13.40928
1989,P,-26.87219712
1990,P,-29.28586752
1991,P,-29.28586752
1992,P,-12.71199744
1993,P,-12.71199744
1994,P,-16.19841024
1995,P,-16.19841024
1996,P,-16.19841024
1997,P,-16.19841024
1998,P,-16.19841024
1999,P,-16.19841024
2000,P,-16.19841024
2001,P,-16.19841024
2002,P,-16.19841024
2003,P,-16.19841024
2004,P,-16.19841024
2005,P,-44.5188096
2006,P,-32.55773184
2007,P,-16.19841024
2008,P,-32.55773184
2009,P,-44.5188096
2010,P,-16.19841024
2011,P,-16.19841024
2012,P,-51.38436096
2013,P,-32.55773184
2014,P,-16.19841024
2015,P,-16.19841024
2016,P,-16.19841024
2017,P,-44.5188096
2018,P,-32.55773184
2019,P,-16.19841024
2020,P,-32.55773184
2021,P,-44.5188096
2022,P,-32.55773184
2023,P,-44.5188096
2024,P,-16.19841024
2025,P,-16.19841024
2026,P,-51.38436096
2027,P,-32.55773184
2028,P,-13.89201408
2029,P,-13.40928
2030,P,-13.40928
2031,P,-12.76563456
2032,P,-13.08745728
2033,P,-13.08745728
2034,P,-13.24836864
2035,P,-13.40928
2036,P,-13.40928
2037,P,-13.40928
2038,P,-13.24836864
2039,P,-13.24836864
2040,P,-13.08745728
2041,P,-12.8729088
2042,P,-12.98018304
2043,P,-12.8729088
2044,P,-15.07203072
2045,P,-15.66203904
2046,P,-17.00296704
2047,P,-35.1323136
2048,P,-32.02136064
2049,P,-26.87219712
2050,P,-16.19841024
2051,P,-32.55773184
2052,P,-51.38436096
2053,P,-17.86116096
2054,P,-17.00296704
2055,P,-16.25204736
2056,P,-16.25204736
2057,P,-15.07203072
2058,P,-15.07203072
2059,P,-15.07203072
2060,P,-12.71199744
2061,P,-12.71199744
2062,P,-12.71199744
2063,P,-13.08745728
2064,P,-12.98018304
2065,P,-12.8729088
2066,P,-12.8729088
2067,P,-49.82888448
2068,P,-13.62382848
2069,P,-42.31968768
2070,P,-49.82888448
2071,P,-32.02136064
2072,P,-38.6187264
2073,P,-42.31968768
2074,P,-12.71199744
2075,P,-12.71199744
2076,P,-14.26747392
2077,P,-14.26747392
2078,P,-38.6187264
2079,P,-42.31968768
2080,P,-49.82888448
2081,P,-22.95668736
2082,P,-24.78034944
2083,P,-24.78034944
2084,P,-13.24836864
2085,P,-13.24836864
2086,P,-13.40928
2087,P,-13.40928
2088,P,-16.19841024
2089,P,-42.31968768
2090,P,-35.1323136
2091,P,-16.19841024
2092,P,-32.55773184
2093,P,-51.38436096
2094,P,-32.55773184
2095,P,-51.38436096
2096,P,-16.19841024
2097,P,-16.19841024
2098,P,-44.5188096
2099,P,-32.55773184
2100,P,-32.55773184
2101,P,-53.63712
2102,P,-16.19841024
2103,P,-51.38436096
2104,P,-32.55773184
2105,P,-16.19841024
2106,P,-16.19841024
2107,P,-16.19841024
2108,P,-53.63712
2109,P,-32.55773184
2110,P,-53.63712
2111,P,-32.55773184
2112,P,-16.19841024
2113,P,-16.19841024
2114,P,-32.55773184
2115,P,-32.55773184
2116,P,-53.63712
2117,P,-53.63712
2118,P,-32.55773184
2119,P,-32.55773184
2120,P,-44.5188096
2121,P,-16.19841024
2122,P,-32.55773184
2123,P,-44.5188096
2124,P,-16.19841024
2125,P,-44.5188096
2126,P,-32.55773184
2127,P,-16.19841024
2128,P,-51.38436096
2129,P,-32.55773184
2130,P,-16.19841024
2131,P,-16.19841024
2132,P,-16.19841024
2133,P,-44.5188096
2134,P,-32.55773184
2135,P,-16.19841024
2136,P,-32.55773184
2137,P,-51.38436096
2138,P,-32.55773184
2139,P,-44.5188096
2140,P,-32.55773184
2141,P,-44.5188096
2142,P,-16.19841024
2143,P,-16.19841024
2144,P,-51.38436096
2145,P,-32.55773184
2146,P,-44.5188096
2147,P,-32.55773184
2148,P,-32.55773184
2149,P,-53.63712
2150,P,-16.19841024
2151,P,-51.38436096
2152,P,-32.55773184
2153,P,-16.19841024
2154,P,-44.5188096
2155,P,-32.55773184
2156,P,-32.55773184
2157,P,-16.19841024
2158,P,-12.71199744
2159,P,-12.8729088
2160,P,-16.25204736
2161,P,-12.76563456
2162,P,-22.95668736
2163,P,-21.40121088
2164,P,-16.19841024
2165,P,-32.55773184
2166,P,-51.38436096
2167,P,-51.38436096
2168,P,-32.55773184
2169,P,-49.82888448
2170,P,-49.82888448
2171,P,-46.23519744
2172,P,-49.82888448
2173,P,-42.31968768
2174,P,-46.23519744
2175,P,-46.23519744
2176,P,-35.1323136
2177,P,-46.23519744
2178,P,-53.63712
2179,P,-16.19841024
2180,P,-13.08745728
2181,P,-13.24836864
2182,P,-13.24836864
2183,P,-13.40928
2184,P,-13.40928
2185,P,-13.40928
2186,P,-13.24836864
2187,P,-13.24836864
2188,P,-12.98018304
2189,P,-12.98018304
2190,P,-12.98018304
2191,P,-12.8729088
2192,P,-12.71199744
2193,P,-24.78034944
2194,P,-32.02136064
2195,P,-24.78034944
2196,P,-16.19841024
2197,P,-16.19841024
2198,P,-44.5188096
2199,P,-32.55773184
2200,P,-12.76563456
2201,P,-12.71199744
2202,P,-15.07203072
2203,P,-15.66203904
2204,P,-15.66203904
2205,P,-12.71199744
2206,P,-46.23519744
2207,P,-42.31968768
2208,P,-42.31968768
2209,P,-17.86116096
2210,P,-18.88026624
2211,P,-12.98018304
2212,P,-12.98018304
2213,P,-12.8729088
2214,P,-12.8729088
2215,P,-13.89201408
2216,P,-13.62382848
2217,P,-13.89201408
2218,P,-12.71199744
2219,P,-12.71199744
2220,P,-12.76563456
2221,P,-12.76563456
2222,P,-12.71199744
2223,P,-12.71199744
2224,P,-12.71199744
2225,P,-12.71199744
2226,P,-12.71199744
2227,P,-12.71199744
2228,P,-12.71199744
2229,P,-12.8729088
2230,P,-14.26747392
2231,P,-13.89201408
2232,P,-14.26747392
2233,P,-13.89201408
2234,P,-29.28586752
2235,P,-42.31968768
2236,P,-42.31968768
2237,P,-38.6187264
2238,P,-42.31968768
2239,P,-42.31968768
2240,P,-42.31968768
2241,P,-12.71199744
2242,P,-12.71199744
2243,P,-12.71199744
2244,P,-12.71199744
2245,P,-12.76563456
2246,P,-12.76563456
2247,P,-12.71199744
2248,P,-12.8729088
2249,P,-12.76563456
2250,P,-12.76563456
2251,P,-12.76563456
2252,P,-12.81927168
2253,P,-12.8729088
2254,P,-12.76563456
2255,P,-12.8729088
2256,P,-12.8729088
2257,P,-12.71199744
2258,P,-12.76563456
2259,P,-12.71199744
2260,P,-14.26747392
2261,P,-14.64293376
2262,P,-14.26747392
2263,P,-17.00296704
2264,P,-17.00296704
2265,P,-12.8729088
2266,P,-12.8729088
2267,P,-12.98018304
2268,P,-13.24836864
2269,P,-13.08745728
2270,P,-13.62382848
2271,P,-13.89201408
2272,P,-14.26747392
2273,P,-35.1323136
2274,P,-42.31968768
2275,P,-32.02136064
2276,P,-35.1323136
2277,P,-13.40928
2278,P,-13.62382848
2279,P,-13.40928
2280,P,-13.62382848
2281,P,-12.81927168
2282,P,-12.81927168
2283,P,-12.8729088
2284,P,-12.81927168
2285,P,-12.81927168
2286,P,-12.8729088
2287,P,-12.8729088
2288,P,-12.76563456
2289,P,-12.71199744
2290,P,-12.76563456
2291,P,-12.71199744
2292,P,-12.71199744
2293,P,-13.40928
2294,P,-13.62382848
2295,P,-13.40928
2296,P,-13.89201408
2297,P,-42.31968768
2298,P,-14.26747392
2299,P,-13.89201408
2300,P,-14.64293376
2301,P,-14.26747392
2302,P,-13.40928
2303,P,-13.40928
2304,P,-13.24836864
2305,P,-13.24836864
2306,P,-12.98018304
2307,P,-13.24836864
2308,P,-13.08745728
2309,P,-12.76563456
2310,P,-12.8729088
2311,P,-12.8729088
2312,P,-12.8729088
2313,P,-12.81927168
2314,P,-12.81927168
2315,P,-12.76563456
2316,P,-12.71199744
2317,P,-12.76563456
2318,P,-12.71199744
2319,P,-16.19841024
2320,P,-16.19841024
2321,P,-16.19841024
2322,P,-16.19841024
2323,P,-16.19841024
2324,P,-32.55773184
2325,P,-16.19841024
2326,P,-13.08745728
2327,P,-12.98018304
2328,P,-15.07203072
2329,P,-16.19841024
2330,P,-16.19841024
2331,P,-44.5188096
2332,P,-32.55773184
2333,P,-16.19841024
2334,P,-16.19841024
